Device: tv, Data: {'device_id': 101, 'playback': 'Netflix', 'status': 'on', 'energy_consumption': 1.03, 'minutes_used': 120, 'timestamp': '2025-01-01 00:00:00'}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.61, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 41, 19)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 7.56, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 41, 31)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.39, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 41, 43)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.96, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 41, 55)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.4, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 42, 8)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.96, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 42, 20)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 1348.59, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 42, 37)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 300.85, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 42, 49)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 79.97, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 43, 1)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 60.6, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 43, 13)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 67.49, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 43, 25)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 64.05, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 43, 37)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 53.67, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 43, 49)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 42.43, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 44, 1)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 39.57, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 44, 13)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 52.16, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 44, 25)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 21.7, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 44, 38)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 10.45, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 44, 50)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.36, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 45, 2)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.87, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 45, 14)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.42, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 45, 26)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.48, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 45, 38)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.78, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 45, 50)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.86, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 46, 2)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.11, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 46, 15)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.91, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 46, 27)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.06, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 46, 39)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.08, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 46, 51)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.8, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 47, 3)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.24, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 47, 15)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.6, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 47, 27)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.29, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 47, 40)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.37, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 47, 52)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.6, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 48, 4)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.68, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 48, 16)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.74, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 48, 28)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.53, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 48, 40)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.44, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 48, 53)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.91, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 49, 5)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 1354.64, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 49, 17)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 261.77, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 49, 29)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 27.13, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 49, 41)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 11.93, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 49, 53)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 9.94, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 50, 5)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 10.12, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 50, 18)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 644.62, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 14, 42)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 36.63, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 14, 54)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.56, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 15, 7)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.44, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 15, 19)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.08, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 15, 31)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.12, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 15, 43)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.2, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 15, 55)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 10.38, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 16, 8)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 9.22, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 16, 20)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.51, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 16, 32)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.25, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 16, 44)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.9, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 16, 57)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.34, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 17, 9)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.24, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 17, 21)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.11, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 17, 33)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 3.85, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 17, 45)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.69, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 17, 58)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 3.47, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 18, 10)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 3.76, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 18, 22)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.84, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 18, 34)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 3.79, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 18, 46)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.83, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 18, 58)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.74, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 19, 11)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.22, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 19, 23)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 1151.26, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 20, 50)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 125.98, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 21, 2)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 14.63, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 21, 15)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.67, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 21, 27)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 18.6, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 21, 41)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 11.48, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 21, 53)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 922.12, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 22, 16)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 126.79, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 22, 28)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 20.94, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 22, 40)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.3, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 22, 53)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.93, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 23, 5)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 0.6, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 23, 17)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.16, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 23, 29)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 1057.36, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 23, 45)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 156.6, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 23, 58)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 41.39, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 24, 10)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 7.06, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 24, 23)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.45, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 24, 34)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.27, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 24, 46)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 1068.62, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 25, 33)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 84.51, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 25, 46)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.53, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 25, 58)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.03, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 26, 12)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.88, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 26, 24)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.34, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 26, 36)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.93, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 26, 48)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.01, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 27, 1)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 0.24, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 27, 13)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 887.66, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 27, 40)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 72.0, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 27, 53)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 10.53, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 28, 5)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.95, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 28, 17)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.35, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 28, 29)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 1453.79, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 30, 13)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 321.88, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 30, 25)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 54.31, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 30, 37)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 12.28, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 30, 49)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.13, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 31, 1)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.83, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 31, 14)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.68, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 31, 28)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 825.19, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 40, 23)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 69.35, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 40, 35)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 14.92, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 40, 47)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.12, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 40, 59)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 1862.68, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 42, 55)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 441.89, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 43, 7)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 67.17, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 43, 19)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 14.98, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 43, 31)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.54, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 43, 44)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.8, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 43, 56)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.72, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 44, 8)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.66, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 44, 20)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.46, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 44, 32)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.27, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 44, 44)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.3, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 14, 44, 57)}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 2.33, 'minutes_used': 60, 'timestamp': '2025-01-01 00:00:00'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 1.26, 'minutes_used': 60, 'timestamp': '2025-01-02 00:00:00'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 1.45, 'minutes_used': 60, 'timestamp': '2025-01-03 00:00:00'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 2.14, 'minutes_used': 60, 'timestamp': '2025-01-04 00:00:00'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 1.65, 'minutes_used': 60, 'timestamp': '2025-01-05 00:00:00'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 2.31, 'minutes_used': 60, 'timestamp': '2025-01-06 00:00:00'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 1.28, 'minutes_used': 60, 'timestamp': '2025-01-07 00:00:00'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 3.0, 'minutes_used': 60, 'timestamp': '2025-01-08 00:00:00'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 2.35, 'minutes_used': 60, 'timestamp': '2025-01-09 00:00:00'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 1.43, 'minutes_used': 60, 'timestamp': '2025-01-10 00:00:00'}
Device: oven, Data: {'device_id': 401, 'mode': 'Grill', 'status': 'on', 'energy_consumption': 2.5, 'minutes_used': 30, 'timestamp': '2026-01-14 12:26:44'}
Device: oven, Data: {'device_id': 401, 'mode': 'Grill', 'status': 'on', 'energy_consumption': 0.0, 'minutes_used': 0, 'timestamp': '2017-03-03 00:00:00'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 1.5, 'minutes_used': 45, 'timestamp': '2026-03-10 21:21:55'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 1.33, 'minutes_used': 51, 'timestamp': '2024-03-01 07:34:53'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 1.88, 'minutes_used': 55, 'timestamp': '2024-03-02 19:12:34'}
Device: oven, Data: {'device_id': 401, 'mode': 'Roast', 'status': 'on', 'energy_consumption': 1.5, 'minutes_used': 54, 'timestamp': '2024-03-03 07:04:35'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 1.69, 'minutes_used': 36, 'timestamp': '2024-03-04 15:46:17'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 1.65, 'minutes_used': 117, 'timestamp': '2024-03-05 04:52:40'}
Device: oven, Data: {'device_id': 401, 'mode': 'Grill', 'status': 'on', 'energy_consumption': 2.29, 'minutes_used': 57, 'timestamp': '2024-03-06 18:53:22'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 2.48, 'minutes_used': 107, 'timestamp': '2024-03-07 17:54:32'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 1.41, 'minutes_used': 46, 'timestamp': '2024-03-08 11:36:39'}
Device: oven, Data: {'device_id': 401, 'mode': 'Grill', 'status': 'on', 'energy_consumption': 1.56, 'minutes_used': 103, 'timestamp': '2024-03-09 19:45:52'}
Device: oven, Data: {'device_id': 401, 'mode': 'Roast', 'status': 'on', 'energy_consumption': 1.75, 'minutes_used': 39, 'timestamp': '2024-03-10 22:09:36'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 2.42, 'minutes_used': 91, 'timestamp': '2024-03-11 18:58:28'}
Device: oven, Data: {'device_id': 401, 'mode': 'Grill', 'status': 'on', 'energy_consumption': 1.52, 'minutes_used': 47, 'timestamp': '2024-03-12 13:26:49'}
Device: oven, Data: {'device_id': 401, 'mode': 'Grill', 'status': 'on', 'energy_consumption': 2.57, 'minutes_used': 76, 'timestamp': '2024-03-13 15:04:37'}
Device: oven, Data: {'device_id': 401, 'mode': 'Roast', 'status': 'on', 'energy_consumption': 1.53, 'minutes_used': 73, 'timestamp': '2024-03-14 07:59:56'}
Device: oven, Data: {'device_id': 401, 'mode': 'Roast', 'status': 'on', 'energy_consumption': 1.34, 'minutes_used': 61, 'timestamp': '2024-03-15 10:53:40'}
Device: oven, Data: {'device_id': 401, 'mode': 'Roast', 'status': 'on', 'energy_consumption': 1.64, 'minutes_used': 104, 'timestamp': '2024-03-16 15:05:28'}
Device: oven, Data: {'device_id': 401, 'mode': 'Grill', 'status': 'on', 'energy_consumption': 2.46, 'minutes_used': 30, 'timestamp': '2024-03-17 01:12:01'}
Device: oven, Data: {'device_id': 401, 'mode': 'Roast', 'status': 'on', 'energy_consumption': 2.85, 'minutes_used': 117, 'timestamp': '2024-03-18 11:21:36'}
Device: oven, Data: {'device_id': 401, 'mode': 'Grill', 'status': 'on', 'energy_consumption': 1.96, 'minutes_used': 100, 'timestamp': '2024-03-19 19:41:19'}
Device: oven, Data: {'device_id': 401, 'mode': 'Grill', 'status': 'on', 'energy_consumption': 3.0, 'minutes_used': 38, 'timestamp': '2024-03-20 07:58:33'}
Device: oven, Data: {'device_id': 401, 'mode': 'Roast', 'status': 'on', 'energy_consumption': 2.6, 'minutes_used': 75, 'timestamp': '2024-03-21 20:54:22'}
Device: oven, Data: {'device_id': 401, 'mode': 'Bake', 'status': 'on', 'energy_consumption': 1.5, 'minutes_used': 104, 'timestamp': '2024-03-22 16:33:19'}
Device: oven, Data: {'device_id': 401, 'mode': 'Roast', 'status': 'on', 'energy_consumption': 1.47, 'minutes_used': 72, 'timestamp': '2024-03-23 04:12:09'}
Device: oven, Data: {'device_id': 401, 'mode': 'Grill', 'status': 'on', 'energy_consumption': 2.68, 'minutes_used': 46, 'timestamp': '2024-03-24 15:34:33'}
Device: oven, Data: {'device_id': 401, 'mode': 'Roast', 'status': 'on', 'energy_consumption': 2.1, 'minutes_used': 44, 'timestamp': '2024-03-25 19:00:52'}
Device: oven, Data: {'device_id': 401, 'mode': 'Roast', 'status': 'on', 'energy_consumption': 1.53, 'minutes_used': 84, 'timestamp': '2024-03-26 07:28:42'}
